Item_Identifier,Outlet_Identifier,results
FDE39,OUT018,1951.0846
FDN49,OUT027,834.3976
DRG11,OUT035,1375.2257
NCA18,OUT049,1306.4625
FDM36,OUT018,3773.7856
FDW32,OUT017,925.08307
NCQ18,OUT010,265.38687
FDX14,OUT027,2175.0159
FDD46,OUT017,1849.6511
FDI34,OUT019,594.0365
NCJ17,OUT035,1272.4222
FDB52,OUT035,4197.0903
FDV55,OUT018,2270.9004
FDC57,OUT046,2517.1443
FDB29,OUT046,2118.259
NCO43,OUT035,1600.3756
FDG44,OUT045,548.5479
FDJ34,OUT045,1549.9229
FDH40,OUT049,1463.4271
NCD07,OUT027,3399.14
FDB41,OUT017,664.0227
FDH47,OUT018,1354.3444
DRK37,OUT035,4559.193
FDM25,OUT019,415.03427
NCX06,OUT045,2602.78
NCS05,OUT017,2181.714
FDS39,OUT045,1485.9441
FDC47,OUT027,7106.9478
FDG20,OUT013,2539.2483
DRL23,OUT017,1810.7915
FDY33,OUT013,3435.4973
NCH18,OUT045,2457.259
FDX47,OUT035,1533.5333
NCB06,OUT045,2387.8933
FDP36,OUT049,786.7054
FDW44,OUT018,3511.0925
NCU41,OUT018,2771.7168
NCS17,OUT046,1739.4481
FDD46,OUT035,1524.8699
FDE45,OUT017,3104.7544
FDI09,OUT017,2972.956
NCJ54,OUT010,757.9927
NCA29,OUT018,3158.0134
NCN41,OUT027,3782.5479
FDY34,OUT035,2565.4143
NCG55,OUT035,1974.0128
DRM49,OUT046,579.26953
NCB42,OUT049,1569.2521
FDE58,OUT045,1892.4696
DRJ25,OUT013,1024.5916
FDS47,OUT010,149.27832
FDY21,OUT049,3556.064
NCI54,OUT013,1964.6859
FDO24,OUT017,2052.2266
FDY43,OUT035,2944.6057
FDF35,OUT018,1781.8324
NCP29,OUT019,168.46625
FDN28,OUT027,2152.7812
FDJ50,OUT018,527.0785
FDQ14,OUT027,2384.0972
FDC37,OUT035,1685.0265
FDN08,OUT046,1562.9312
FDD04,OUT035,2191.2012
FDW34,OUT018,1680.3469
FDP04,OUT017,1106.5619
NCG07,OUT017,3037.9294
NCN14,OUT018,3266.9575
FDJ16,OUT045,980.28937
NCM42,OUT045,945.7216
NCF19,OUT046,559.09845
FDY21,OUT018,3044.9788
FDY19,OUT035,2403.0964
FDV09,OUT045,2036.6628
FDA28,OUT013,1829.701
FDC38,OUT018,1270.5376
FDL28,OUT045,4284.5977
NCH43,OUT049,3536.9658
NCN53,OUT045,456.6311
NCW05,OUT017,2089.2405
NCO30,OUT018,1982.5306
FDT04,OUT019,90.457405
FDB27,OUT018,4175.7695
NCK07,OUT013,2785.3062
NCA53,OUT013,688.4891
FDB33,OUT018,2055.4988
FDU37,OUT017,1559.0579
FDR13,OUT035,2209.5664
FDE45,OUT049,2023.353
FDV37,OUT017,2297.89
FDX44,OUT019,424.99265
NCL06,OUT017,3392.0933
FDJ28,OUT045,1913.0493
FDX55,OUT049,3718.5422
NCK17,OUT018,566.6631
FDH52,OUT035,940.9505
FDN13,OUT027,2870.9094
FDK44,OUT018,2545.6917
FDU16,OUT046,1711.0435
FDZ07,OUT017,649.4961
NCN06,OUT027,4121.555
FDH02,OUT010,332.50677
NCW18,OUT045,3196.0435
FDH57,OUT013,1794.4048
FDV35,OUT045,2974.8352
NCU29,OUT013,3010.6523
NCP02,OUT046,728.31006
FDN44,OUT013,2852.5142
FDX03,OUT018,378.6513
FDR11,OUT010,633.5684
FDA36,OUT046,2160.3376
FDP58,OUT027,4694.2275
FDH31,OUT045,1558.7035
FDH34,OUT035,3188.573
FDS13,OUT035,4941.317
FDT01,OUT018,2964.0002
FDY09,OUT049,2329.2422
FDV33,OUT027,5269.113
NCW29,OUT010,182.72389
NCN17,OUT045,1720.765
FDX01,OUT046,1473.0692
FDL03,OUT049,3252.0295
DRL59,OUT049,1048.5334
DRM11,OUT027,4915.1865
FDA43,OUT049,2792.3179
FDZ56,OUT010,278.04724
FDI44,OUT018,1084.6709
FDB50,OUT013,1210.63
FDU15,OUT019,208.50153
NCJ19,OUT019,196.82225
FDD48,OUT013,2351.7517
NCW42,OUT035,3987.28
FDL24,OUT017,2725.9905
NCB30,OUT013,1996.6737
FDK25,OUT013,2569.664
FDW28,OUT049,2432.353
FDD47,OUT017,4160.7095
FDK16,OUT019,297.7622
FDW37,OUT046,1483.9524
FDA48,OUT035,4102.9346
FDA14,OUT017,2856.1772
FDV15,OUT013,1366.5889
FDN22,OUT049,3504.0435
NCD55,OUT045,690.337
FDY43,OUT013,3062.4517
NCU05,OUT017,1756.8378
FDF10,OUT035,2484.2693
FDR39,OUT018,4446.943
FDG40,OUT013,508.91116
FDZ28,OUT019,295.9298
FDE02,OUT045,1416.9603
FDU60,OUT049,4399.807
FDM21,OUT013,2304.7227
FDV52,OUT019,228.14488
NCW06,OUT013,2527.5889
FDX36,OUT035,3644.794
FDT35,OUT027,1392.7748
NCL19,OUT010,147.43698
NCD31,OUT046,2934.6145
FDE53,OUT019,319.04517
FDW58,OUT019,166.7825
DRF48,OUT046,3190.1138
FDW57,OUT035,2306.1807
DRH13,OUT017,838.3188
FDT33,OUT013,2639.2727
DRK47,OUT027,4250.745
FDY22,OUT010,383.227
FDC35,OUT019,462.64252
FDO03,OUT013,4620.29
FDF24,OUT045,980.08606
FDF56,OUT018,2870.0798
FDD28,OUT013,882.3371
FDG53,OUT027,3929.2317
FDO27,OUT019,178.75215
NCF54,OUT018,2831.1562
FDC20,OUT027,1762.559
FDU10,OUT046,552.6906
DRA24,OUT018,2255.9382
FDA02,OUT010,268.85687
FDG10,OUT017,625.638
FDW39,OUT010,139.3586
FDP04,OUT019,130.10117
NCM55,OUT013,2090.5854
FDG47,OUT045,3589.5696
NCU41,OUT017,2744.7412
NCK31,OUT017,597.8006
FDZ46,OUT045,1363.1649
FDU13,OUT027,3469.4656
NCF19,OUT045,461.9965
NCJ43,OUT013,2361.1162
NCJ05,OUT045,1878.459
FDS04,OUT027,3421.3933
FDX28,OUT010,202.56659
FDB41,OUT027,627.09247
FDG53,OUT046,1782.5708
FDL15,OUT010,266.7529
FDQ08,OUT049,996.18243
DRN36,OUT013,1550.9641
FDI46,OUT013,3775.6775
FDG16,OUT027,4915.213
FDV32,OUT013,1178.0396
FDF44,OUT010,352.52518
FDK04,OUT018,527.4549
NCA41,OUT013,2893.3857
FDD51,OUT017,669.50415
NCZ53,OUT045,2938.0164
FDP01,OUT027,2694.1272
FDY25,OUT049,3342.1272
FDB17,OUT018,2072.041
NCV54,OUT018,1354.3518
FDJ32,OUT017,431.13464
FDA37,OUT049,1682.1064
FDG35,OUT035,4859.899
NCM05,OUT018,4830.271
FDG45,OUT046,3574.5112
FDH28,OUT013,420.8022
NCE18,OUT049,3839.777
FDH38,OUT045,1770.8406
FDR56,OUT013,2724.554
FDH17,OUT027,1996.7014
FDD39,OUT049,3497.6057
FDB41,OUT049,827.2813
NCR53,OUT046,3254.382
FDX46,OUT017,972.6111
FDV28,OUT049,430.40155
FDA08,OUT018,2258.715
FDH45,OUT017,595.8417
NCS38,OUT010,278.12067
FDD40,OUT010,814.21094
DRM59,OUT035,2240.3489
NCJ43,OUT018,2129.13
NCN29,OUT013,652.0949
NCC19,OUT045,2931.5833
FDR56,OUT035,3314.617
FDZ43,OUT049,3734.1843
FDJ32,OUT010,115.22115
DRH03,OUT017,1103.1006
NCZ54,OUT035,3707.2644
FDE26,OUT017,2777.0417
FDS03,OUT045,1213.4336
DRZ24,OUT019,463.81232
FDO48,OUT027,5966.453
FDW39,OUT049,2064.6636
NCK05,OUT049,1150.6674
NCK30,OUT017,4346.5386
FDT27,OUT018,3648.4648
FDS08,OUT019,345.30566
NCJ19,OUT049,1254.185
FDC58,OUT045,686.82916
DRE37,OUT013,3725.9526
FDW02,OUT035,2614.79
FDJ02,OUT010,275.74924
FDX09,OUT045,4303.933
FDT31,OUT010,392.52277
FDI24,OUT049,3049.67
FDY09,OUT045,2949.5596
FDV28,OUT045,726.15076
DRM47,OUT049,2998.0537
FDT52,OUT019,345.52658
FDI48,OUT018,723.9901
FDY55,OUT017,5777.4097
FDU48,OUT013,1665.6321
FDN25,OUT045,690.6828
FDP20,OUT049,1621.5391
FDJ15,OUT013,3395.723
FDD04,OUT018,1308.4075
FDY58,OUT045,4826.6084
FDR37,OUT018,3100.0212
FDF44,OUT013,2029.112
FDD32,OUT045,1849.1178
FDR57,OUT017,1035.7343
DRG39,OUT027,1748.4635
FDX15,OUT017,2542.7637
DRN37,OUT045,1970.8309
FDW40,OUT027,4291.845
FDB32,OUT049,1922.6565
FDM40,OUT018,1649.2416
FDE39,OUT027,3620.8618
DRH49,OUT017,995.4287
FDT46,OUT049,774.344
NCF06,OUT035,2743.5618
FDP07,OUT017,3439.2288
FDC04,OUT013,3233.3254
FDZ32,OUT017,1742.9133
FDD50,OUT045,4000.4197
FDU56,OUT017,3105.6555
FDV34,OUT017,1057.8367
NCY41,OUT013,655.89923
NCK18,OUT046,2556.4368
DRH25,OUT049,1240.0856
FDT57,OUT046,4167.1484
FDV56,OUT018,1210.945
FDV12,OUT045,1561.6669
FDN52,OUT017,988.3613
FDX38,OUT035,637.1528
FDE47,OUT018,1590.5554
NCO07,OUT013,3290.4255
FDV09,OUT027,3876.9775
FDZ23,OUT019,719.4272
DRH51,OUT018,1115.2872
NCY54,OUT045,2259.903
DRG49,OUT013,6238.931
NCC19,OUT049,3398.537
NCV53,OUT045,5619.5723
FDZ47,OUT019,304.08896
NCO26,OUT018,2175.8008
NCP02,OUT045,753.3024
NCW30,OUT018,2592.6638
NCN55,OUT046,4501.992
FDB20,OUT010,160.0728
DRL11,OUT013,2199.524
DRD60,OUT045,2940.3354
FDW14,OUT010,200.97194
FDL27,OUT010,237.26846
FDU09,OUT018,800.7203
DRH36,OUT027,2162.2852
FDP34,OUT027,4056.0732
FDE04,OUT017,3241.1082
FDZ57,OUT027,4620.666
FDF02,OUT010,124.87788
FDG28,OUT045,4321.4688
NCI31,OUT046,656.9865
FDT43,OUT013,852.8176
FDU20,OUT046,2188.1113
FDD53,OUT013,634.5257
FDW15,OUT045,2296.8955
NCT53,OUT045,2154.8665
NCG55,OUT027,2029.5327
FDD48,OUT035,2204.3608
FDG47,OUT049,4065.708
FDI21,OUT017,905.7474
FDT27,OUT017,3334.7437
DRO35,OUT013,2601.5942
FDD33,OUT017,3540.7327
FDC04,OUT035,3060.2373
FDY34,OUT013,1971.9977
DRJ49,OUT049,2117.5942
FDE05,OUT049,2462.1274
FDU31,OUT017,3654.9617
NCN19,OUT027,4894.9263
FDK56,OUT027,6113.889
FDK58,OUT017,2585.9377
NCJ42,OUT035,2477.887
FDZ34,OUT027,6132.5806
FDA52,OUT018,1454.3438
NCR29,OUT013,594.63
FDT48,OUT035,3347.114
DRJ51,OUT019,740.85876
NCS54,OUT046,2915.7815
FDV01,OUT035,3259.3381
DRG51,OUT027,3853.6938
NCG42,OUT013,2564.0913
FDA51,OUT049,1968.6034
FDV19,OUT010,328.6683
NCT18,OUT045,3575.0352
NCS41,OUT045,2802.2046
FDO03,OUT046,4519.4043
FDL12,OUT010,221.26479
FDY37,OUT010,266.55594
FDI58,OUT049,1866.5273
FDT28,OUT018,1925.404
NCC42,OUT010,311.98718
FDO01,OUT017,2053.9473
FDJ02,OUT013,1766.2899
FDQ04,OUT018,266.81406
DRL47,OUT013,1473.9401
FDZ32,OUT035,865.7271
FDC35,OUT035,2866.2996
FDX14,OUT045,1324.06
FDZ35,OUT013,1600.2305
FDL14,OUT013,1622.9113
FDO04,OUT049,1087.0815
DRK11,OUT017,2344.214
FDB44,OUT018,3798.6438
FDZ50,OUT049,3365.745
FDI12,OUT027,2786.883
FDU43,OUT017,3431.9758
FDD58,OUT010,163.47249
FDB27,OUT017,3225.8916
FDB04,OUT018,728.856
NCO17,OUT013,2129.0593
FDL12,OUT017,940.828
DRJ13,OUT049,2537.8086
FDD57,OUT045,1094.807
FDW19,OUT035,1880.4038
DRD27,OUT018,1229.4509
FDH27,OUT027,2900.7036
NCW30,OUT027,11000.53
FDR40,OUT018,720.26245
FDG05,OUT013,2129.4502
NCY41,OUT019,166.87875
FDI38,OUT018,2472.8157
FDR20,OUT046,747.6858
FDE09,OUT017,1582.5266
FDN50,OUT019,551.97437
DRF27,OUT045,2248.959
DRF51,OUT013,753.3024
NCO02,OUT019,245.61026
FDB51,OUT027,2134.4946
FDJ50,OUT013,823.9996
FDN52,OUT013,1327.7843
FDX14,OUT013,783.03406
FDT27,OUT019,648.044
FDV10,OUT013,702.23175
FDU33,OUT046,593.7206
FDU58,OUT046,2751.8357
NCP42,OUT027,6305.287
FDL51,OUT027,6230.275
DRH15,OUT027,983.0648
FDU16,OUT017,1216.4728
FDW15,OUT017,2399.1843
FDQ44,OUT045,2512.5159
NCI06,OUT027,6288.8
DRK23,OUT019,656.73444
FDC28,OUT035,1405.407
NCY17,OUT019,236.0815
NCV05,OUT018,2390.123
FDM34,OUT019,276.63998
DRD60,OUT027,7268.8745
FDT38,OUT046,1569.4818
FDQ57,OUT018,1924.6158
FDE59,OUT027,846.1001
NCM43,OUT046,2234.5908
DRI51,OUT049,3074.3699
NCG30,OUT017,1525.7743
NCK54,OUT035,2141.7712
FDQ16,OUT019,306.80606
FDI36,OUT013,2616.326
FDX16,OUT027,3909.0635
FDA34,OUT046,2490.9424
FDJ48,OUT018,4821.891
FDU47,OUT035,1584.33
FDS39,OUT046,1786.2213
FDD11,OUT046,2395.4634
FDM16,OUT027,1631.0057
FDU56,OUT018,3090.108
FDQ32,OUT017,2188.7112
DRK35,OUT013,830.8418
FDA58,OUT049,3220.5835
DRG48,OUT019,317.29477
FDT59,OUT010,382.25653
FDQ31,OUT019,336.3653
FDS51,OUT018,803.16327
FDW32,OUT027,2263.819
FDI15,OUT027,3675.0015
NCV30,OUT017,1075.3813
DRG25,OUT049,3267.854
FDT02,OUT013,382.67917
FDO33,OUT027,3690.41
FDP38,OUT035,622.4024
FDZ45,OUT035,3889.415
NCA54,OUT027,6380.8813
FDU33,OUT017,820.87805
FDN58,OUT017,4461.72
FDI05,OUT045,1166.0228
FDM57,OUT019,194.421
NCS42,OUT027,2426.744
FDB57,OUT045,3591.4905
FDC03,OUT045,2949.9414
FDZ58,OUT013,2300.9155
NCK29,OUT045,2656.299
NCR53,OUT045,3624.799
FDE26,OUT027,3487.296
FDU52,OUT049,1680.7579
FDE41,OUT027,2547.1921
FDU38,OUT018,3774.995
FDA52,OUT017,3081.1018
FDW46,OUT046,1701.9818
DRI59,OUT035,4199.62
FDT38,OUT035,1240.5446
FDL33,OUT018,2425.7188
FDQ01,OUT027,6059.3735
FDJ08,OUT046,2679.17
FDQ47,OUT049,417.50455
NCZ18,OUT013,4023.2776
FDE29,OUT017,821.5319
FDF10,OUT027,3900.452
FDC48,OUT049,1500.5967
FDY58,OUT013,4689.0923
NCX30,OUT010,486.78546
FDV11,OUT013,2659.3088
FDT46,OUT046,529.04034
DRD01,OUT019,175.1857
FDQ11,OUT013,3407.0579
NCM41,OUT017,887.6784
NCC55,OUT013,514.7926
FDG45,OUT027,4799.3
NCQ54,OUT049,2761.3894
FDM34,OUT045,1756.8728
FDD17,OUT019,555.3792
FDN38,OUT027,7142.096
FDB53,OUT018,1601.0132
NCL06,OUT035,4127.1885
NCV18,OUT019,189.7775
FDX25,OUT013,3052.0286
FDB39,OUT046,751.7023
FDC33,OUT049,2842.58
NCO14,OUT018,435.217
FDA58,OUT027,4826.7163
NCQ02,OUT017,3229.1519
NCR53,OUT017,4228.642
FDN52,OUT046,912.96344
FDG26,OUT046,3795.6836
FDE23,OUT027,1013.7749
DRI37,OUT013,639.0946
DRH37,OUT018,2185.914
FDO01,OUT035,2141.4846
FDK45,OUT049,2533.333
FDP23,OUT049,3397.1873
FDM33,OUT035,4695.565
FDD36,OUT017,2338.2136
FDL56,OUT017,1002.31586
FDT27,OUT010,656.1764
FDG52,OUT017,706.81024
NCL42,OUT035,5163.5127
DRJ24,OUT046,3613.9175
FDV38,OUT046,636.4448
FDT35,OUT045,4353.4478
FDY51,OUT045,2591.1492
FDC37,OUT017,1993.4979
NCP43,OUT013,2678.2292
FDO33,OUT045,1796.6232
FDW04,OUT018,2261.991
NCC31,OUT046,2290.12
FDK22,OUT049,3243.3416
FDJ50,OUT017,915.093
FDV13,OUT017,1252.7189
DRL60,OUT017,2605.086
FDW03,OUT017,2128.3108
FDY27,OUT035,2028.9065
FDB39,OUT027,1915.6411
FDU59,OUT045,2690.6267
FDZ57,OUT049,1642.2014
FDO21,OUT049,2536.1536
FDS43,OUT018,3457.6516
FDU28,OUT010,551.81696
FDC51,OUT010,134.51624
FDW16,OUT010,220.88907
FDP32,OUT010,306.325
FDB60,OUT019,441.20245
NCQ30,OUT046,1245.1576
FDD26,OUT049,3560.494
FDI44,OUT045,1182.957
DRH23,OUT046,1003.1943
FDO44,OUT046,1609.9254
FDG04,OUT046,3044.8647
FDM32,OUT027,3355.1785
FDM09,OUT013,1772.4407
FDZ47,OUT013,1682.6146
FDM40,OUT027,3328.671
FDY48,OUT017,1342.5415
NCM30,OUT045,671.4685
FDX36,OUT010,454.26227
DRF03,OUT017,600.7582
FDN51,OUT049,4467.418
FDM57,OUT049,871.0934
FDB35,OUT049,1697.9407
FDY13,OUT027,2682.551
FDA37,OUT017,2687.2502
NCX53,OUT017,2274.907
FDD59,OUT018,1001.1094
FDX10,OUT019,58.47835
FDC03,OUT018,2738.7063
FDW43,OUT035,5375.6743
FDW10,OUT046,2911.3013
FDY14,OUT027,5351.6606
FDV43,OUT045,679.54236
FDO40,OUT013,2330.5923
FDP46,OUT027,1932.1353
NCE43,OUT019,253.76004
FDD05,OUT035,2169.9346
FDJ60,OUT010,586.2599
DRE27,OUT018,1248.24
FDO11,OUT035,5794.1167
DRG11,OUT027,2612.9224
FDK33,OUT010,263.36417
DRM23,OUT045,2492.6047
FDJ02,OUT027,3455.1292
NCZ05,OUT045,1110.5338
NCL30,OUT013,1563.942
FDZ19,OUT018,2142.1235
FDM45,OUT049,1678.2478
FDO36,OUT046,2755.5745
NCK31,OUT045,472.10544
DRJ37,OUT045,2278.6926
FDP24,OUT018,2018.8499
FDF46,OUT013,2277.7256
FDX46,OUT019,257.18326
NCL18,OUT045,2986.0605
FDJ26,OUT013,2059.134
FDJ07,OUT045,1463.6682
FDY15,OUT013,1532.4092
DRG01,OUT045,1483.5153
FDF58,OUT045,1295.2896
FDZ14,OUT019,363.89093
FDP31,OUT049,443.88406
FDH45,OUT013,633.55676
FDA09,OUT010,367.34564
FDW31,OUT035,2761.5427
FDA57,OUT046,840.55457
NCE55,OUT035,2759.552
FDC17,OUT019,721.2756
FDC59,OUT013,1159.7363
FDA22,OUT013,3223.3855
FDK52,OUT035,4248.6323
NCM26,OUT046,2678.3162
NCT53,OUT035,2125.2024
FDW45,OUT018,3130.069
NCI18,OUT035,2586.4526
FDE38,OUT018,2576.5955
FDF08,OUT019,198.26527
FDY58,OUT010,580.8036
FDF58,OUT019,173.41469
FDX39,OUT017,5508.941
FDB44,OUT049,4016.14
FDF28,OUT013,1567.5067
FDE39,OUT013,1462.6863
FDT37,OUT018,2891.9463
FDZ45,OUT017,4906.902
FDO40,OUT035,3140.9014
FDM57,OUT027,1568.0187
DRG36,OUT017,3941.1687
FDY36,OUT010,192.1502
DRL60,OUT027,3336.3809
FDS25,OUT019,219.38249
DRF49,OUT027,2194.3474
FDP16,OUT045,6586.971
FDS60,OUT049,1780.5345
FDU15,OUT027,1056.386
FDK43,OUT046,2592.7983
FDN25,OUT046,694.11707
FDE53,OUT049,1215.6945
FDB22,OUT013,2668.416
FDE39,OUT017,2846.1367
FDX35,OUT035,3980.864
NCG54,OUT049,3427.5574
FDH27,OUT035,2076.185
NCK42,OUT013,2848.9773
FDS25,OUT049,2195.392
FDI10,OUT018,2516.0007
FDU35,OUT035,1940.1073
FDI04,OUT017,4027.9397
DRK23,OUT035,5894.421
FDB53,OUT019,105.36261
FDY02,OUT049,4158.615
FDM60,OUT035,798.5543
NCJ31,OUT010,387.60605
DRP35,OUT017,1302.199
NCQ30,OUT018,1635.8933
DRL11,OUT010,462.91983
FDU01,OUT013,3859.1897
FDR39,OUT035,3480.8132
FDO08,OUT046,2259.0466
FDC02,OUT045,4146.167
NCZ29,OUT035,1967.0923
FDF29,OUT010,389.84323
FDZ23,OUT017,2868.935
NCU53,OUT018,2840.5767
NCW30,OUT013,5336.6143
NCM26,OUT027,6195.7197
FDV50,OUT027,2547.6094
FDW15,OUT049,2171.4053
FDI35,OUT027,6528.383
FDO11,OUT017,6055.8257
FDN48,OUT046,1699.6055
NCA17,OUT049,2074.8052
NCN54,OUT013,1139.0692
FDP22,OUT013,593.28107
NCB54,OUT035,1549.9008
FDD08,OUT045,642.4908
DRM48,OUT010,126.683395
FDG41,OUT027,3064.5547
FDE44,OUT027,1570.8253
FDE26,OUT035,2822.7422
NCS38,OUT013,1627.4817
NCJ54,OUT018,3228.1726
FDI40,OUT019,257.79306
FDN45,OUT018,4394.366
FDU43,OUT046,4614.769
FDI04,OUT010,517.0833
NCC07,OUT018,1456.6052
NCC07,OUT019,307.7014
NCD18,OUT045,3679.4683
FDU55,OUT035,5023.746
FDX59,OUT035,747.56836
FDR52,OUT049,2425.441
NCP17,OUT013,1134.7496
FDQ32,OUT045,2049.5032
NCT17,OUT049,2986.2917
FDO10,OUT049,871.6644
FDE32,OUT049,615.7566
FDN44,OUT045,2988.8955
FDH02,OUT035,1306.2642
FDK60,OUT013,1606.806
FDS24,OUT019,301.39304
FDL03,OUT010,641.49054
FDB46,OUT027,6195.393
FDO48,OUT049,3370.6387
FDZ39,OUT049,1811.8088
FDT02,OUT027,1108.4519
FDC50,OUT013,1834.7113
FDP39,OUT035,745.00415
DRG15,OUT018,952.1783
FDP10,OUT018,1524.581
FDF53,OUT027,5280.945
FDN34,OUT045,3615.1123
FDK02,OUT045,1957.6823
FDC23,OUT045,5146.7153
FDJ10,OUT019,286.4484
FDE53,OUT035,1022.5424
FDR25,OUT035,4349.404
FDW50,OUT046,1766.627
FDS09,OUT049,1155.2065
FDW49,OUT010,199.39624
FDU51,OUT046,2838.897
FDF28,OUT018,1642.3737
NCY30,OUT018,2943.5823
FDD44,OUT045,4699.1665
FDX09,OUT017,4344.4175
NCF30,OUT013,2692.7246
FDZ50,OUT019,556.15564
FDW37,OUT013,1425.6382
FDD11,OUT049,3858.924
DRH39,OUT018,761.4377
FDA36,OUT049,3083.7375
NCG43,OUT049,2104.7483
FDF02,OUT035,2432.6094
FDP57,OUT027,1947.3982
NCE42,OUT017,2388.9673
NCR38,OUT027,4507.314
FDP03,OUT019,535.69104
FDO51,OUT035,868.26196
NCQ42,OUT046,1775.7319
NCM41,OUT046,1222.0225
FDH48,OUT027,2551.4224
DRF60,OUT046,4000.405
FDJ27,OUT035,1266.5806
FDQ14,OUT013,2094.5002
FDN27,OUT017,1229.0908
NCQ02,OUT046,3331.4172
FDJ33,OUT049,2008.8115
FDP07,OUT027,6114.3022
DRE01,OUT049,4065.9995
FDU36,OUT045,1731.9019
FDL28,OUT017,3448.4539
NCX53,OUT046,2945.3494
FDZ39,OUT013,1502.2249
NCP42,OUT013,3379.276
FDJ14,OUT035,1330.8226
FDK04,OUT049,897.62244
NCC19,OUT017,2591.7598
FDS09,OUT018,568.3299
FDZ02,OUT046,1216.4005
FDD35,OUT018,1659.2227
NCY42,OUT017,2638.4514
FDB05,OUT045,4441.6025
FDF20,OUT035,3661.3591
NCO41,OUT018,1462.2886
FDC40,OUT027,2212.6787
FDV58,OUT045,2883.3633
FDZ57,OUT045,1098.736
DRM35,OUT046,3598.0037
DRN36,OUT018,1110.3848
FDQ13,OUT046,1300.7648
DRO35,OUT010,316.81537
NCD43,OUT035,1620.2456
FDA51,OUT018,1237.3679
NCX17,OUT027,4579.9478
NCZ17,OUT049,779.61584
FDR11,OUT027,3555.4878
FDW34,OUT049,3780.4292
FDN50,OUT017,1014.4179
FDS09,OUT046,864.3235
FDS48,OUT018,2182.3665
FDL44,OUT049,2840.7268
DRF48,OUT018,2292.1577
FDA14,OUT018,1055.3812
NCD30,OUT049,1410.0941
FDI16,OUT017,667.38196
NCG06,OUT035,3314.1956
DRZ24,OUT035,2713.6235
NCS17,OUT045,1380.4047
FDB37,OUT045,4331.394
FDE10,OUT035,2114.4878
FDC57,OUT045,3515.0312
FDM12,OUT018,3002.7737
FDE24,OUT049,2012.6622
FDW22,OUT045,2955.1582
DRD01,OUT027,1404.5066
NCZ18,OUT027,4750.8857
FDN49,OUT045,515.65186
FDR22,OUT035,1940.9081
FDV08,OUT019,132.24493
FDY39,OUT046,4572.323
FDV36,OUT049,2642.2878
FDO60,OUT045,609.22095
FDU04,OUT027,3477.1785
FDR20,OUT027,711.56934
FDW19,OUT019,86.01659
FDU40,OUT049,2607.151
FDK15,OUT045,1202.9934
DRF15,OUT035,2349.999
FDQ25,OUT017,2134.8318
FDI48,OUT019,111.87191
FDS49,OUT046,1558.6605
FDV22,OUT046,2655.6213
NCV42,OUT046,1527.8744
FDX26,OUT046,2627.8918
FDI33,OUT018,1730.1982
FDZ14,OUT049,2350.9866
FDG10,OUT013,716.9868
FDM38,OUT018,695.00006
FDG26,OUT027,7687.1157
FDH46,OUT035,2042.1865
FDN13,OUT018,1566.5491
FDU57,OUT035,2888.9219
NCI06,OUT046,3863.7227
FDM38,OUT045,1023.8432
NCG42,OUT010,229.47102
FDL39,OUT045,2701.7832
FDT31,OUT019,236.96103
FDV59,OUT013,2783.1936
FDB49,OUT035,1675.6443
FDD58,OUT049,1796.4135
DRN59,OUT046,734.6858
FDX48,OUT049,2520.1975
FDQ11,OUT049,3377.2207
FDY12,OUT049,1096.5804
FDQ11,OUT045,3963.4846
DRI11,OUT017,1909.125
FDY32,OUT027,3803.3472
FDS51,OUT045,731.2514
FDR19,OUT010,719.872
DRB13,OUT018,1378.3986
FDS21,OUT035,966.5795
FDQ40,OUT045,2643.342
NCE55,OUT013,3086.3108
FDX43,OUT027,3991.417
FDS12,OUT049,3188.261
DRK01,OUT027,2256.7222
FDN25,OUT017,701.1702
FDB60,OUT046,3755.7021
FDQ13,OUT017,1636.5933
DRK13,OUT045,3806.778
DRF25,OUT018,327.9585
NCD42,OUT019,168.93904
FDW25,OUT045,1262.6313
NCV29,OUT027,4614.915
NCK42,OUT035,1961.4274
DRJ13,OUT027,4460.1304
DRD15,OUT017,3455.855
FDM27,OUT045,2466.0205
FDZ50,OUT018,3402.182
FDC04,OUT046,2925.2966
FDF50,OUT049,2695.3403
FDP15,OUT045,4344.0234
FDK46,OUT035,3840.4841
FDZ56,OUT018,2256.4375
FDY60,OUT049,2642.4878
FDB10,OUT035,3892.1418
FDR57,OUT045,1888.7156
FDU58,OUT049,3406.6953
FDH02,OUT046,1309.691
FDP48,OUT013,4040.3708
FDI46,OUT035,4596.0684
FDW56,OUT013,2794.7532
NCM19,OUT010,156.60759
FDS50,OUT027,4450.907
FDK24,OUT013,691.2597
FDO36,OUT017,3922.8271
FDK45,OUT027,3276.2595
NCL05,OUT045,714.96655
FDL32,OUT018,1191.6315
FDA28,OUT049,2166.7627
FDY36,OUT018,1147.9961
FDP32,OUT018,2175.7866
FDL50,OUT046,1676.4636
DRC24,OUT049,2668.428
NCS18,OUT017,1779.1146
FDD16,OUT017,1616.9421
NCV18,OUT013,1784.8916
FDX07,OUT046,2913.746
NCZ05,OUT027,2972.2476
NCI31,OUT013,632.61536
FDK14,OUT049,1206.8857
NCR06,OUT045,704.6378
NCF54,OUT049,2976.4465
DRG23,OUT010,372.29395
FDD53,OUT046,481.3826
NCM31,OUT027,3134.591
FDT16,OUT017,4030.3306
FDR40,OUT035,1590.9128
DRG25,OUT017,4410.0464
